FolderName, FileName, dCH12, dCH23, dCH31, dFH12, dFH23, dFH31, CHY1x, CHY1y, CHY1z, CHY1i, CHY1j, CHY1k, CHY1d, CHY2x, CHY2y, CHY2z, CHY2i, CHY2j, CHY2k, CHY2d, CHY3x, CHY3y, CHY3z, CHY3i, CHY3j, CHY3k, CHY3d, FHY1x, FHY1y, FHY1z, FHY1i, FHY1j, FHY1k, FHY1d, FHY2x, FHY2y, FHY2z, FHY2i, FHY2j, FHY2k, FHY2d, FHY3x, FHY3y, FHY3z, FHY3i, FHY3j, FHY3k, FHY3d, HNY1x, HNY1y, HNY1z, HNY1i, HNY1j, HNY1k, HNY1d, HNY2x, HNY2y, HNY2z, HNY2i, HNY2j, HNY2k, HNY2d 
RB2_CAM, ST1_RB2_CAMERA_20161221_203355.xml,30.0245859506497,21.088825233342,21.2399414822467,,,,3.4748690128326,9.7302837371826,0.83278304338455,-1.0743551887572e-002,-5.8139629662037e-002,0.99825060367584,5.8690299987793,19.794218063354,-15.438360214233,-0.46874287724495,-8.4816459566355e-003,-5.7177402079105e-002,0.99832803010941,6.1575698852539,-0.82899820804596,-11.03173828125,-0.41232049465179,-9.3531012535095e-003,-5.7441797107458e-002,0.99830508232117,12.343719482422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB2_CAM, ST1_RB2_CAMERA_20161221_203546.xml,30.0380036993979,21.0800559324617,21.2301847988915,,,,3.4628179073334,9.7259330749512,0.82972800731659,-1.0289082303643e-002,-5.8311730623245e-002,0.99824541807175,5.8605990409851,19.803447723389,-15.444959640503,-0.47090390324593,-1.0245296172798e-002,-5.6652773171663e-002,0.99834138154984,6.1547122001648,-0.80960422754288,-11.032765388489,-0.41268649697304,-9.2445611953735e-003,-5.7481147348881e-002,0.99830383062363,12.338300704956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB2_CAM, ST1_RB2_CAMERA_20161221_203559.xml,30.0530879030086,21.1216376258012,21.2240563339276,,,,3.4647104740143,9.725733757019,0.83004200458527,-1.092835329473e-002,-5.8309331536293e-002,0.99823874235153,5.8479819297791,19.823944091797,-15.450979232788,-0.47252890467644,-7.9882964491844e-003,-5.7024393230677e-002,0.99834084510803,6.213348865509,-0.82813024520874,-11.022453308105,-0.41286560893059,-9.2089213430882e-003,-5.7409398257732e-002,0.99830830097198,12.341060638428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB2_CAM, ST1_RB2_CAMERA_20161221_203608.xml,30.0192574374054,21.0682074729535,21.2287219194876,,,,3.4689698219299,9.7273235321045,0.83085304498672,-1.078737154603e-002,-5.8506026864052e-002,0.99822878837585,5.8662462234497,19.783889770508,-15.437929153442,-0.46886286139488,-9.8858457058668e-003,-5.6783985346556e-002,0.99833756685257,6.1896471977234,-0.81730622053146,-11.026920318604,-0.41326680779457,-9.2838816344738e-003,-5.7312518358231e-002,0.99831312894821,12.346620559692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB2_CAM, ST1_RB2_CAMERA_20161221_203617.xml,30.0430437141949,21.079248578236,21.2264742965915,,,,3.4844603538513,9.7375640869141,0.83296406269073,-1.0512512177229e-002,-5.8255530893803e-002,0.99824631214142,5.8670802116394,19.792903900146,-15.460140228271,-0.46889689564705,-1.0009636171162e-002,-5.6780472397804e-002,0.99833649396896,6.1649007797241,-0.8116751909256,-11.012371063232,-0.41066840291023,-9.1386809945107e-003,-5.7495586574078e-002,0.99830394983292,12.335880279541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB2_CAM, ST1_RB2_CAMERA_20161221_203626.xml,30.0287893669586,21.1250233109911,21.2358150937841,,,,3.494348526001,9.7282037734985,0.83237904310226,-1.055543217808e-002,-5.8150928467512e-002,0.99825197458267,5.8500947952271,19.819290161133,-15.441849708557,-0.46872785687447,-8.1854658201337e-003,-5.7095963507891e-002,0.99833512306213,6.1697101593018,-0.83846724033356,-11.023664474487,-0.41121029853821,-9.1951414942741e-003,-5.7416167110205e-002,0.99830800294876,12.344009399414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB2_CAM, ST1_RB2_CAMERA_20161221_203636.xml,30.0510877002801,21.1181745353092,21.2409362666199,,,,3.4918010234833,9.7355737686157,0.83262705802917,-1.0761192068458e-002,-5.809573084116e-002,0.99825298786163,5.8903708457947,19.827001571655,-15.454400062561,-0.4690308868885,-8.2878358662128e-003,-5.7001955807209e-002,0.99833965301514,6.2310829162598,-0.82147026062012,-11.025560379028,-0.41170939803123,-9.2553216964006e-003,-5.7499635964632e-002,0.99830263853073,12.352680206299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB2_CAM, ST1_RB2_CAMERA_20161221_203646.xml,30.0248459640745,21.0806823272412,21.2276367238818,,,,3.4862153530121,9.7270736694336,0.83196103572845,-1.0762182064354e-002,-5.8468829840422e-002,0.99823123216629,5.8398408889771,19.796201705933,-15.447989463806,-0.46877589821815,-9.92710608989e-003,-5.6462783366442e-002,0.99835538864136,6.1762189865112,-0.81474626064301,-11.022957801819,-0.41322329640388,-9.288570843637e-003,-5.7252816855907e-002,0.99831652641296,12.340980529785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB2_CAM, ST1_RB2_CAMERA_20161221_203656.xml,30.0489699915981,21.1280241192575,21.2189927259185,,,,3.4732623100281,9.7237529754639,0.83218902349472,-1.0648481547832e-002,-5.8402929455042e-002,0.9982362985611,5.8278799057007,19.835998535156,-15.445770263672,-0.47033187747002,-8.1689860671759e-003,-5.7177733629942e-002,0.99833059310913,6.1933979988098,-0.82287526130676,-11.01847076416,-0.41240271925926,-9.2182215303183e-003,-5.7477477937937e-002,0.99830424785614,12.347610473633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB2_CAM, ST1_RB2_CAMERA_20161221_203705.xml,30.0323622216653,21.071414222742,21.2384515710858,,,,3.4595491886139,9.7341432571411,0.83255803585052,-1.0643001645803e-002,-5.8312628418207e-002,0.99824160337448,5.8411178588867,19.77233505249,-15.448040008545,-0.46876588463783,-8.4971664473414e-003,-5.6994743645191e-002,0.99833834171295,6.1381587982178,-0.83047622442245,-11.029287338257,-0.41141021251678,-9.1615915298462e-003,-5.7407885789871e-002,0.99830877780914,12.319600105286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB2_CAM, ST1_RB2_CAMERA_20161221_203716.xml,30.0413718925631,21.0894619008756,21.2410148359209,,,,3.4796555042267,9.7459535598755,0.83315205574036,-1.0647712275386e-002,-5.8235131204128e-002,0.99824607372284,5.8717269897461,19.807271957397,-15.437370300293,-0.46806487441063,-8.4938462823629e-003,-5.7191275060177e-002,0.99832713603973,6.1696572303772,-0.81414425373077,-11.019298553467,-0.41115480661392,-9.2204110696912e-003,-5.7390138506889e-002,0.9983092546463,12.325570106506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB2_CAM, ST1_RB2_CAMERA_20161221_203728.xml,30.0297154885364,21.0935838183472,21.2315661033386,,,,3.4764015674591,9.732873916626,0.83141905069351,-1.0796401649714e-002,-5.8308027684689e-002,0.99824023246765,5.8685488700867,19.807870864868,-15.434160232544,-0.46754786372185,-9.9796457216144e-003,-5.6503713130951e-002,0.99835252761841,6.1500282287598,-0.81911718845367,-11.022407531738,-0.41204780340195,-9.1011915355921e-003,-5.747052654624e-002,0.99830573797226,12.333789825439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
